,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
768,True,,0,0,0,,True,True,R$341,"R$1,503",R$0,R$6,"R$1,850"
769,True,,0,0,0,,True,True,R$0,"R$4,500",R$259,R$68,"R$4,827"
770,True,,0,0,0,,True,True,"R$1,900","R$8,880",R$875,R$113,"R$11,770"
771,True,,0,0,0,,True,True,R$330,"R$2,070",R$0,R$27,"R$2,427"
772,True,,0,0,0,,True,True,R$0,"R$8,850",R$958,R$134,"R$9,942"
773,True,,0,0,0,,True,True,R$0,"R$4,800",R$50,R$73,"R$4,923"
774,True,,0,0,0,,True,True,R$50,"R$2,000",R$0,R$31,"R$2,081"
775,True,,0,0,0,,True,True,R$0,"R$12,000","R$2,592",R$181,"R$14,770"
776,True,,0,0,0,,True,True,R$550,"R$1,200",R$0,R$16,"R$1,766"
777,True,,0,0,0,,True,True,R$0,"R$1,250",R$100,R$19,"R$1,369"
778,True,,0,0,0,,True,True,R$0,"R$15,000","R$1,084",R$226,"R$16,310"
779,True,,0,0,0,,True,True,R$0,"R$7,500",R$459,R$113,"R$8,072"
780,True,,0,0,0,,True,True,R$0,"R$1,450",R$0,R$22,"R$1,472"
781,True,,0,0,0,,True,True,"R$3,800","R$10,000","R$1,167",R$127,"R$15,090"
782,True,,0,0,0,,True,True,"R$6,500","R$3,400","R$1,125",R$44,"R$11,070"
783,True,,0,0,0,,True,True,"R$1,715","R$6,000",R$594,R$77,"R$8,386"
784,True,,0,0,0,,True,True,"R$1,308","R$4,500",R$630,R$58,"R$6,496"
785,True,,0,0,0,,True,True,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
786,True,,0,0,0,,True,True,Incluso,R$650,R$0,R$10,R$660
787,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
788,True,,0,0,0,,True,True,R$0,"R$2,400",R$60,R$37,"R$2,497"
789,True,,0,0,0,,True,True,"R$1,520","R$2,200",R$513,R$28,"R$4,261"
790,True,,0,0,0,,True,True,R$0,"R$15,000","R$4,338",R$226,"R$19,560"
791,True,,0,0,0,,True,True,"R$1,156","R$6,500",R$319,R$83,"R$8,058"
792,True,,0,0,0,,True,True,"R$1,500","R$2,000",R$1,R$26,"R$3,527"
793,True,,0,0,0,,True,True,"R$3,500","R$6,200",R$92,R$79,"R$9,871"
794,True,,0,0,0,,True,True,"R$1,616","R$1,770",R$162,R$23,"R$3,571"
795,True,,0,0,0,,True,True,R$700,"R$2,000",R$145,R$26,"R$2,871"
796,True,,0,0,0,,True,True,R$763,"R$5,000",R$183,R$64,"R$6,010"
797,True,,0,0,0,,True,True,"R$2,300","R$9,200","R$1,046",R$117,"R$12,660"
798,True,,0,0,0,,True,True,R$399,"R$2,150",R$0,R$28,"R$2,577"
799,True,,0,0,0,,True,True,"R$1,868","R$5,000",R$657,R$64,"R$7,589"
800,True,,0,0,0,,True,True,"R$2,600","R$15,000","R$1,167",R$191,"R$18,960"
801,True,,0,0,0,,True,True,"R$4,034","R$5,500",R$965,R$70,"R$10,570"
802,True,,0,0,0,,True,True,R$700,"R$2,300",R$150,R$30,"R$3,180"
803,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
804,True,,0,0,0,,True,True,R$0,"R$9,600","R$1,367",R$145,"R$11,110"
805,True,,0,0,0,,True,True,R$832,"R$2,200",R$171,R$28,"R$3,231"
806,True,,0,0,0,,True,True,"R$3,600","R$8,400",R$525,R$107,"R$12,630"
807,True,,0,0,0,,True,True,"R$2,600","R$6,000",R$500,R$77,"R$9,177"
808,True,,0,0,0,,True,True,"R$2,500","R$15,000","R$1,084",R$191,"R$18,780"
809,True,,0,0,0,,True,True,"R$1,795","R$9,000",R$210,R$115,"R$11,120"
810,True,,0,0,0,,True,True,R$317,"R$3,550",R$0,R$13,"R$3,880"
811,True,,0,0,0,,True,True,R$0,"R$3,500",R$292,R$53,"R$3,845"
812,True,,0,0,0,,True,True,R$600,"R$2,800",R$0,R$20,"R$3,420"
813,True,,0,0,0,,True,True,Incluso,"R$1,200",R$38,R$19,"R$1,257"
814,True,,0,0,0,,True,True,R$430,R$680,R$50,R$9,"R$1,169"
815,True,,0,0,0,,True,True,"R$1,040","R$4,930",R$472,R$63,"R$6,505"
816,True,,0,0,0,,True,True,"R$3,000","R$7,000",R$292,R$89,"R$10,380"
817,True,,0,0,0,,True,True,"R$1,580","R$5,800",R$589,R$74,"R$8,043"
818,True,,0,0,0,,True,True,R$473,R$550,R$14,R$7,"R$1,044"
819,True,,0,0,0,,True,True,R$692,"R$1,900",R$90,R$25,"R$2,707"
820,True,,0,0,0,,True,True,R$548,"R$2,200",R$0,R$16,"R$2,764"
821,True,,0,0,0,,True,True,R$924,"R$2,400",R$117,R$31,"R$3,472"
822,True,,0,0,0,,True,True,R$296,"R$1,826",R$30,R$24,"R$2,176"
823,True,,0,0,0,,True,True,R$547,R$950,R$97,R$13,"R$1,607"
824,True,,0,0,0,,True,True,"R$2,100","R$7,500",R$500,R$96,"R$10,200"
825,True,,0,0,0,,True,True,R$0,"R$12,000","R$1,334",R$181,"R$13,520"
826,True,,0,0,0,,True,True,R$320,"R$1,020",R$0,R$13,"R$1,353"
827,True,,0,0,0,,True,True,R$760,"R$3,800",R$132,R$49,"R$4,741"
828,True,,0,0,0,,True,True,"R$1,650","R$4,000",R$142,R$51,"R$5,843"
829,True,,0,0,0,,True,True,"R$2,500","R$4,000",R$398,R$51,"R$6,949"
830,True,,0,0,0,,True,True,R$461,"R$1,600",R$0,R$21,"R$2,082"
831,True,,0,0,0,,True,True,R$0,"R$3,000",R$495,R$46,"R$3,541"
832,True,,0,0,0,,True,True,"R$10,000","R$8,500",R$209,R$128,"R$18,840"
833,True,,0,0,0,,True,True,"R$1,000","R$11,000",R$25,R$140,"R$12,170"
834,True,,0,0,0,,True,True,R$290,"R$1,600",R$70,R$21,"R$1,981"
835,True,,0,0,0,,True,True,"R$2,530","R$4,000","R$1,100",R$51,"R$7,681"
836,True,,0,0,0,,True,True,R$580,"R$1,950",R$67,R$25,"R$2,622"
837,True,,0,0,0,,True,True,R$700,"R$1,811",R$59,R$7,"R$2,577"
838,True,,0,0,0,,True,True,"R$4,200","R$6,000","R$1,375",R$77,"R$11,650"
839,True,,0,0,0,,True,True,R$0,"R$2,250",R$15,R$34,"R$2,299"
840,True,,0,0,0,,True,True,R$375,"R$1,635",R$0,R$21,"R$2,031"
841,True,,0,0,0,,True,True,"R$2,061","R$11,000",R$262,R$140,"R$13,460"
842,True,,0,0,0,,True,True,R$0,"R$1,280",R$55,R$20,"R$1,355"
843,True,,0,0,0,,True,True,R$393,"R$2,100",R$59,R$27,"R$2,579"
844,True,,0,0,0,,True,True,R$0,"R$10,000",R$985,R$151,"R$11,140"
845,True,,0,0,0,,True,True,R$0,"R$5,800",R$917,R$88,"R$6,805"
846,True,,0,0,0,,True,True,"R$4,300","R$7,948","R$4,400",R$101,"R$16,750"
847,True,,0,0,0,,True,True,"R$2,322","R$8,000",R$385,R$102,"R$10,810"
848,True,,0,0,0,,True,True,R$0,"R$2,600",R$0,R$15,"R$2,615"
849,True,,0,0,0,,True,True,"R$1,013","R$5,500",R$142,R$70,"R$6,725"
850,True,,0,0,0,,True,True,R$0,"R$1,000",R$10,R$13,"R$1,023"
851,True,,0,0,0,,True,True,"R$2,460","R$3,500",R$617,R$45,"R$6,622"
852,True,,0,0,0,,True,True,R$650,"R$1,800",R$80,R$23,"R$2,553"
853,True,,0,0,0,,True,True,R$0,"R$4,320",R$375,R$65,"R$4,760"
854,True,,0,0,0,,True,True,"R$1,650","R$4,000",R$400,R$51,"R$6,101"
855,True,,0,0,0,,True,True,"R$1,042","R$2,000",R$0,R$26,"R$3,068"
856,True,,0,0,0,,True,True,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
857,True,,0,0,0,,True,True,R$0,"R$7,000",R$675,R$106,"R$7,781"
858,True,,0,0,0,,True,True,"R$1,400","R$3,300",R$84,R$42,"R$4,826"
859,True,,0,0,0,,True,True,"R$2,065","R$9,800",R$500,R$125,"R$12,490"
860,True,,0,0,0,,True,True,"R$1,800","R$2,000",R$0,R$26,"R$3,826"
861,True,,0,0,0,,True,True,R$370,"R$1,690",R$0,R$22,"R$2,082"
862,True,,0,0,0,,True,True,R$245,R$720,R$46,R$10,"R$1,021"
863,True,,0,0,0,,True,True,"R$3,900","R$3,000","R$1,167",R$39,"R$8,106"
864,True,,0,0,0,,True,True,Incluso,"R$2,050",R$0,R$26,"R$2,076"
865,True,,0,0,0,,True,True,R$626,"R$1,539",R$27,R$20,"R$2,212"
866,True,,0,0,0,,True,True,"R$1,276","R$3,230",R$49,R$41,"R$4,596"
867,True,,0,0,0,,True,True,"R$1,499","R$6,300",R$468,R$80,"R$8,347"
868,True,,0,0,0,,True,True,R$0,"R$4,100",R$304,R$62,"R$4,466"
869,True,,0,0,0,,True,True,R$105,"R$1,410",R$0,R$18,"R$1,533"
870,True,,0,0,0,,True,True,R$0,"R$6,000",R$167,R$91,"R$6,258"
871,True,,0,0,0,,True,True,"R$1,900","R$8,000",R$715,R$102,"R$10,720"
872,True,,0,0,0,,True,True,"R$2,400","R$4,000",R$513,R$51,"R$6,964"
873,True,,0,0,0,,True,True,"R$1,250","R$1,600",R$162,R$21,"R$3,033"
874,True,,0,0,0,,True,True,R$525,"R$1,600",R$142,R$21,"R$2,288"
875,True,,0,0,0,,True,True,R$0,"R$1,660",R$5,R$25,"R$1,690"
876,True,,0,0,0,,True,True,"R$1,700","R$6,500",R$42,R$83,"R$8,325"
877,True,,0,0,0,,True,True,"R$7,900","R$11,300","R$2,590",R$144,"R$21,930"
878,True,,0,0,0,,True,True,R$453,R$749,R$44,R$10,"R$1,256"
879,True,,0,0,0,,True,True,R$357,"R$2,500",R$0,R$32,"R$2,889"
880,True,,0,0,0,,True,True,R$600,"R$1,577",R$0,R$20,"R$2,197"
881,True,,0,0,0,,True,True,R$0,"R$1,200",R$59,R$16,"R$1,275"
882,True,,0,0,0,,True,True,"R$3,249","R$5,800",R$843,R$74,"R$9,966"
883,True,,0,0,0,,True,True,R$200,"R$3,500",R$167,R$53,"R$3,920"
884,True,,0,0,0,,True,True,R$450,"R$2,000",R$84,R$26,"R$2,560"
885,True,,0,0,0,,True,True,R$704,"R$1,800",R$83,R$23,"R$2,610"
886,True,,0,0,0,,True,True,R$430,"R$4,990",R$338,R$76,"R$5,834"
887,True,,0,0,0,,True,True,"R$3,400","R$7,500",R$450,R$96,"R$11,450"
888,True,,0,0,0,,True,True,R$300,"R$2,000",R$0,R$26,"R$2,326"
889,True,,0,0,0,,True,True,R$650,"R$8,900",R$154,R$64,"R$9,768"
890,True,,0,0,0,,True,True,R$660,"R$2,500",R$0,R$32,"R$3,192"
891,True,,0,0,0,,True,True,R$0,"R$9,800",R$417,R$148,"R$10,370"
892,True,,0,0,0,,True,True,R$400,"R$2,288",R$101,R$9,"R$2,798"
893,True,,0,0,0,,True,True,"R$8,043","R$12,000","R$2,936",R$153,"R$23,130"
894,True,,0,0,0,,True,True,R$0,"R$1,500",R$0,R$23,"R$1,523"
895,True,,0,0,0,,True,True,R$0,R$900,R$80,R$12,R$992
896,True,,0,0,0,,True,True,"R$1,950","R$3,100",R$209,R$40,"R$5,299"
897,True,,0,0,0,,True,True,"R$1,200","R$5,800",R$355,R$74,"R$7,429"
898,True,,0,0,0,,True,True,R$550,"R$2,300",R$30,R$30,"R$2,910"
899,True,,0,0,0,,True,True,Sem info,"R$1,283",R$0,R$14,"R$1,297"
900,True,,0,0,0,,True,True,R$750,"R$7,740",R$209,R$99,"R$8,798"
901,True,,0,0,0,,True,True,"R$3,300","R$1,190",R$500,R$16,"R$5,006"
902,True,,0,0,0,,True,True,"R$5,281","R$15,000","R$3,151",R$191,"R$23,620"
903,True,,0,0,0,,True,True,R$0,"R$2,670",R$21,R$41,"R$2,732"
904,True,,0,0,0,,True,True,"R$2,800","R$3,000",R$242,R$39,"R$6,081"
905,True,,0,0,0,,True,True,"R$1,100","R$2,000",R$0,R$26,"R$3,126"
906,True,,0,0,0,,True,True,R$780,"R$5,000",R$217,R$64,"R$6,061"
907,True,,0,0,0,,True,True,R$350,"R$1,800",R$50,R$23,"R$2,223"
908,True,,0,0,0,,True,True,"R$2,088","R$4,000","R$1,449",R$51,"R$7,588"
909,True,,0,0,0,,True,True,"R$1,800","R$3,600",R$583,R$46,"R$6,029"
910,True,,0,0,0,,True,True,"R$1,420","R$3,900",R$280,R$50,"R$5,650"
911,True,,0,0,0,,True,True,"R$2,350","R$5,000",R$300,R$64,"R$7,714"
912,True,,0,0,0,,True,True,R$0,"R$5,500",R$521,R$83,"R$6,104"
913,True,,0,0,0,,True,True,R$300,"R$1,400",R$84,R$18,"R$1,802"
914,True,,0,0,0,,True,True,"R$1,083","R$1,500",R$239,R$20,"R$2,842"
915,True,,0,0,0,,True,True,"R$1,109","R$3,980",R$209,R$51,"R$5,349"
916,True,,0,0,0,,True,True,R$0,"R$3,680",R$400,R$56,"R$4,136"
917,True,,0,0,0,,True,True,R$0,"R$12,000","R$1,278",R$181,"R$13,460"
918,True,,0,0,0,,True,True,Sem info,"R$1,450",R$84,R$22,"R$1,556"
919,True,,0,0,0,,True,True,R$540,R$820,R$122,R$11,"R$1,493"
920,True,,0,0,0,,True,True,R$390,"R$2,500",R$90,R$32,"R$3,012"
921,True,,0,0,0,,True,True,R$457,"R$2,800",R$72,R$36,"R$3,365"
922,True,,0,0,0,,True,True,"R$1,500","R$7,600",R$259,R$97,"R$9,456"
923,True,,0,0,0,,True,True,R$0,"R$2,300",R$209,R$35,"R$2,544"
924,True,,0,0,0,,True,True,"R$2,000","R$4,000",R$334,R$51,"R$6,385"
925,True,,0,0,0,,True,True,R$1,"R$3,000",R$1,R$46,"R$3,048"
926,True,,0,0,0,,True,True,R$0,R$892,R$59,R$14,R$965
927,True,,0,0,0,,True,True,R$350,"R$1,397",R$80,R$18,"R$1,845"
928,True,,0,0,0,,True,True,R$350,"R$3,000",R$0,R$39,"R$3,389"
929,True,,0,0,0,,True,True,"R$3,200","R$11,000","R$1,000",R$140,"R$15,340"
930,True,,0,0,0,,True,True,R$370,"R$1,000",R$14,R$13,"R$1,397"
931,True,,0,0,0,,True,True,R$0,"R$4,000",R$280,R$61,"R$4,341"
932,True,,0,0,0,,True,True,"R$1,156","R$6,500",R$319,R$83,"R$8,058"
933,True,,0,0,0,,True,True,R$0,R$928,R$57,R$14,R$999
934,True,,0,0,0,,True,True,R$0,"R$8,000",R$600,R$121,"R$8,721"
935,True,,0,0,0,,True,True,R$0,"R$1,500",R$88,R$23,"R$1,611"
936,True,,0,0,0,,True,True,R$472,"R$2,000",R$75,R$26,"R$2,573"
937,True,,0,0,0,,True,True,R$0,"R$7,000",R$881,R$106,"R$7,987"
938,True,,0,0,0,,True,True,R$50,R$850,R$65,R$13,R$978
939,True,,0,0,0,,True,True,R$0,"R$11,000",R$625,R$166,"R$11,790"
940,True,,0,0,0,,True,True,"R$7,200","R$6,000","R$1,167",R$77,"R$14,440"
941,True,,0,0,0,,True,True,R$0,"R$2,100",R$9,R$27,"R$2,136"
942,True,,0,0,0,,True,True,Incluso,"R$1,700",R$0,R$22,"R$1,722"
943,True,,0,0,0,,True,True,R$0,"R$9,000",R$0,R$136,"R$9,136"
944,True,,0,0,0,,True,True,"R$2,300","R$7,000",R$717,R$89,"R$10,110"
945,True,,0,0,0,,True,True,R$855,"R$3,700",R$486,R$47,"R$5,088"
946,True,,0,0,0,,True,True,"R$1,445","R$5,000",R$298,R$64,"R$6,807"
947,True,,0,0,0,,True,True,R$800,"R$4,000",R$132,R$51,"R$4,983"
948,True,,0,0,0,,True,True,"R$2,745","R$8,000",R$650,R$102,"R$11,500"
949,True,,0,0,0,,True,True,"R$1,950","R$15,000","R$1,150",R$191,"R$18,290"
950,True,,0,0,0,,True,True,"R$3,200","R$4,000",R$417,R$51,"R$7,668"
951,True,,0,0,0,,True,True,R$0,"R$1,140",R$80,R$18,"R$1,238"
952,True,,0,0,0,,True,True,R$572,"R$4,900",R$70,R$63,"R$5,605"
953,True,,0,0,0,,True,True,R$915,"R$1,559",R$169,R$20,"R$2,663"
954,True,,0,0,0,,True,True,"R$1,904","R$12,000",R$486,R$153,"R$14,540"
955,True,,0,0,0,,True,True,R$800,"R$1,300",R$0,R$17,"R$2,117"
956,True,,0,0,0,,True,True,R$284,"R$2,600",R$134,R$33,"R$3,051"
957,True,,0,0,0,,True,True,R$487,"R$1,850",R$0,R$24,"R$2,361"
958,True,,0,0,0,,True,True,R$300,"R$1,400",R$60,R$18,"R$1,778"
959,True,,0,0,0,,True,True,"R$1,700","R$2,740",R$900,R$35,"R$5,375"
960,True,,0,0,0,,True,True,R$900,"R$3,150",R$121,R$40,"R$4,211"
961,True,,0,0,0,,True,True,R$0,"R$1,490",R$74,R$23,"R$1,587"
962,True,,0,0,0,,True,True,R$0,"R$4,200",R$0,R$64,"R$4,264"
963,True,,0,0,0,,True,True,"R$2,662","R$5,900",R$680,R$75,"R$9,317"
964,True,,0,0,0,,True,True,"R$1,605","R$2,700",R$322,R$35,"R$4,662"
965,True,,0,0,0,,True,True,R$920,"R$8,000",R$400,R$102,"R$9,422"
966,True,,0,0,0,,True,True,R$0,"R$3,000",R$600,R$46,"R$3,646"
967,True,,0,0,0,,True,True,R$318,"R$2,100",R$41,R$27,"R$2,486"
968,True,,0,0,0,,True,True,R$500,"R$2,200",R$35,R$28,"R$2,763"
969,True,,0,0,0,,True,True,"R$1,055","R$2,166",R$384,R$28,"R$3,633"
970,True,,0,0,0,,True,True,"R$1,850","R$2,780",R$403,R$36,"R$5,069"
971,True,,0,0,0,,True,True,Incluso,"R$2,700",R$0,R$35,"R$2,735"
972,True,,0,0,0,,True,True,R$594,"R$2,050",R$50,R$26,"R$2,720"
973,True,,0,0,0,,True,True,R$200,"R$2,614",R$84,R$34,"R$2,932"
974,True,,0,0,0,,True,True,R$0,"R$1,650",R$0,R$25,"R$1,675"
975,True,,0,0,0,,True,True,R$0,"R$1,350",R$0,R$21,"R$1,371"
976,True,,0,0,0,,True,True,"R$2,400","R$7,000",R$84,R$89,"R$9,573"
977,True,,0,0,0,,True,True,"R$1,180","R$8,000",R$550,R$102,"R$9,832"
978,True,,0,0,0,,True,True,"R$1,493","R$4,000",R$926,R$51,"R$6,470"
979,True,,0,0,0,,True,True,R$690,"R$2,600",R$131,R$33,"R$3,454"
980,True,,0,0,0,,True,True,R$0,"R$3,805",R$449,R$58,"R$4,312"
981,True,,0,0,0,,True,True,R$0,"R$15,000","R$2,240",R$226,"R$17,470"
982,True,,0,0,0,,True,True,R$0,"R$8,000",R$0,R$121,"R$8,121"
983,True,,0,0,0,,True,True,"R$1,500","R$1,490",R$105,R$19,"R$3,114"
984,True,,0,0,0,,True,True,"R$1,315","R$5,500",R$292,R$70,"R$7,177"
985,True,,0,0,0,,True,True,R$590,R$800,R$0,R$11,"R$1,401"
986,True,,0,0,0,,True,True,"R$2,270","R$5,500",R$18,R$70,"R$7,858"
987,True,,0,0,0,,True,True,R$479,"R$3,190",R$144,R$41,"R$3,854"
988,True,,0,0,0,,True,True,R$325,"R$1,650",R$60,R$21,"R$2,056"
989,True,,0,0,0,,True,True,"R$4,459","R$15,000",R$0,R$191,"R$19,650"
990,True,,0,0,0,,True,True,"R$2,800","R$4,500",R$834,R$58,"R$8,192"
991,True,,0,0,0,,True,True,R$800,"R$1,750",Incluso,R$7,"R$2,557"
992,True,,0,0,0,,True,True,R$0,"R$8,000",R$542,R$121,"R$8,663"
993,True,,0,0,0,,True,True,R$412,R$900,R$66,R$12,"R$1,390"
994,True,,0,0,0,,True,True,"R$2,000","R$11,500",R$417,R$146,"R$14,060"
995,True,,0,0,0,,True,True,R$0,"R$1,370",R$31,R$18,"R$1,419"
996,True,,0,0,0,,True,True,"R$2,850","R$12,000",R$700,R$153,"R$15,700"
997,True,,0,0,0,,True,True,R$0,"R$2,000",R$50,R$31,"R$2,081"
998,True,,0,0,0,,True,True,R$0,"R$4,850",R$400,R$73,"R$5,323"
999,True,,0,0,0,,True,True,R$0,"R$3,400",R$336,R$52,"R$3,788"
1000,True,,0,0,0,,True,True,R$140,"R$6,000",R$273,R$91,"R$6,504"
1001,True,,0,0,0,,True,True,R$0,"R$3,493",R$492,R$53,"R$4,038"
1002,True,,0,0,0,,True,True,R$0,"R$5,000",R$0,R$64,"R$5,064"
1003,True,,0,0,0,,True,True,R$815,R$808,R$81,R$11,"R$1,715"
1004,True,,0,0,0,,True,True,R$267,"R$1,000",R$34,R$13,"R$1,314"
1005,True,,0,0,0,,True,True,R$758,"R$2,000",R$109,R$26,"R$2,893"
1006,True,,0,0,0,,True,True,R$0,"R$2,000",R$134,R$31,"R$2,165"
1007,True,,0,0,0,,True,True,"R$2,700","R$11,480",R$709,R$146,"R$15,030"
1008,True,,0,0,0,,True,True,R$0,"R$1,329",R$15,R$17,"R$1,361"
1009,True,,0,0,0,,True,True,"R$1,900","R$6,900",R$260,R$88,"R$9,148"
1010,True,,0,0,0,,True,True,"R$1,600","R$3,445",R$0,R$13,"R$5,058"
1011,True,,0,0,0,,True,True,R$330,"R$1,398",R$0,R$8,"R$1,736"
1012,True,,0,0,0,,True,True,"R$3,000","R$15,000",R$267,R$191,"R$18,460"
1013,True,,0,0,0,,True,True,R$930,"R$2,600",R$21,R$33,"R$3,584"
1014,True,,0,0,0,,True,True,R$650,R$755,R$0,R$3,"R$1,408"
1015,True,,0,0,0,,True,True,R$480,R$750,R$66,R$10,"R$1,306"
1016,True,,0,0,0,,True,True,"R$1,300","R$2,990",R$250,R$38,"R$4,578"
1017,True,,0,0,0,,True,True,"R$1,800","R$3,000",R$292,R$39,"R$5,131"
1018,True,,0,0,0,,True,True,"R$3,301","R$11,900",R$960,R$151,"R$16,310"
1019,True,,0,0,0,,True,True,R$345,R$880,R$16,R$12,"R$1,253"
1020,True,,0,0,0,,True,True,R$0,"R$6,500",R$650,R$98,"R$7,248"
1021,True,,0,0,0,,True,True,"R$1,630","R$3,000",R$597,R$39,"R$5,266"
1022,True,,0,0,0,,True,True,R$620,"R$1,147",R$238,R$15,"R$2,020"
1023,True,,0,0,0,,True,True,"R$1,450","R$2,500",R$342,R$32,"R$4,324"
1024,True,,0,0,0,,True,True,R$0,"R$3,300",R$32,R$50,"R$3,382"
1025,True,,0,0,0,,True,True,R$288,"R$1,200",R$63,R$16,"R$1,567"
1026,True,,0,0,0,,True,True,"R$1,800","R$4,800",R$350,R$61,"R$7,011"
1027,True,,0,0,0,,True,True,R$0,"R$15,000",R$845,R$226,"R$16,070"
1028,True,,0,0,0,,True,True,R$505,"R$1,800",R$0,R$23,"R$2,328"
1029,True,,0,0,0,,True,True,"R$1,950","R$8,500",R$899,R$108,"R$11,460"
1030,True,,0,0,0,,True,True,"R$1,935","R$4,200",R$318,R$54,"R$6,507"
1031,True,,0,0,0,,True,True,R$331,"R$2,100",R$64,R$27,"R$2,522"
1032,True,,0,0,0,,True,True,R$510,"R$3,000",R$165,R$39,"R$3,714"
1033,True,,0,0,0,,True,True,"R$1,470","R$3,700",R$0,R$47,"R$5,217"
1034,True,,0,0,0,,True,True,"R$6,593","R$6,000","R$1,974",R$77,"R$14,640"
1035,True,,0,0,0,,True,True,R$600,"R$1,200",R$60,R$16,"R$1,876"
1036,True,,0,0,0,,True,True,Incluso,"R$13,000",R$834,R$196,"R$14,030"
1037,True,,0,0,0,,True,True,"R$1,300","R$3,100",R$125,R$40,"R$4,565"
1038,True,,0,0,0,,True,True,R$312,R$850,R$25,R$11,"R$1,198"
1039,True,,0,0,0,,True,True,R$0,"R$1,200",R$30,R$16,"R$1,246"
1040,True,,0,0,0,,True,True,"R$1,590","R$2,490",R$158,R$32,"R$4,270"
1041,True,,0,0,0,,True,True,Sem info,"R$1,300",R$59,R$20,"R$1,379"
1042,True,,0,0,0,,True,True,R$453,"R$1,654",R$0,R$19,"R$2,126"
1043,True,,0,0,0,,True,True,"R$1,423","R$3,102",R$452,R$40,"R$5,017"
1044,True,,0,0,0,,True,True,R$250,"R$1,305",R$0,R$17,"R$1,572"
1045,True,,0,0,0,,True,True,R$450,"R$3,500",R$150,R$45,"R$4,145"
1046,True,,0,0,0,,True,True,"R$4,000","R$3,760","R$1,750",R$48,"R$9,558"
1047,True,,0,0,0,,True,True,R$602,"R$1,800",R$130,R$23,"R$2,555"
1048,True,,0,0,0,,True,True,"R$4,767","R$8,000","R$1,963",R$102,"R$14,830"
1049,True,,0,0,0,,True,True,R$188,"R$2,001",R$0,R$26,"R$2,215"
1050,True,,0,0,0,,True,True,R$455,"R$1,583",R$33,R$6,"R$2,077"
1051,True,,0,0,0,,True,True,R$0,"R$1,400",R$67,R$22,"R$1,489"
1052,True,,0,0,0,,True,True,R$730,"R$4,800",R$459,R$73,"R$6,062"
1053,True,,0,0,0,,True,True,R$0,"R$3,000",R$0,R$46,"R$3,046"
1054,True,,0,0,0,,True,True,R$683,"R$2,240",R$0,R$29,"R$2,952"
1055,True,,0,0,0,,True,True,R$320,"R$1,500",R$23,R$20,"R$1,863"
1056,True,,0,0,0,,True,True,R$950,"R$1,200",R$0,R$16,"R$2,166"
1057,True,,0,0,0,,True,True,R$0,R$950,R$0,R$15,R$965
1058,True,,0,0,0,,True,True,R$420,"R$1,250",R$53,R$16,"R$1,739"
1059,True,,0,0,0,,True,True,R$780,"R$2,230",R$128,R$29,"R$3,167"
1060,True,,0,0,0,,True,True,R$640,"R$3,400",R$95,R$44,"R$4,179"
1061,True,,0,0,0,,True,True,"R$1,995","R$5,500",R$529,R$70,"R$8,094"
1062,True,,0,0,0,,True,True,"R$1,405","R$2,000",R$0,R$26,"R$3,431"
1063,True,,0,0,0,,True,True,"R$1,045","R$2,400",R$227,R$31,"R$3,703"
1064,True,,0,0,0,,True,True,"R$1,000","R$5,000",R$283,R$64,"R$6,347"
1065,True,,0,0,0,,True,True,"R$2,462","R$8,500",R$60,R$108,"R$11,130"
1066,True,,0,0,0,,True,True,R$0,"R$12,300","R$2,667",R$185,"R$15,150"
1067,True,,0,0,0,,True,True,R$0,"R$1,140",R$0,R$18,"R$1,158"
1068,True,,0,0,0,,True,True,R$314,"R$1,000",R$0,R$13,"R$1,327"
1069,True,,0,0,0,,True,True,"R$1,421","R$2,800",R$104,R$36,"R$4,361"
1070,True,,0,0,0,,True,True,"R$5,000","R$6,600","R$1,678",R$84,"R$13,360"
1071,True,,0,0,0,,True,True,"R$1,700","R$12,000",R$650,R$153,"R$14,500"
1072,True,,0,0,0,,True,True,"R$1,000","R$3,007",R$84,R$39,"R$4,130"
1073,True,,0,0,0,,True,True,R$90,"R$1,191",R$90,R$16,"R$1,387"
1074,True,,0,0,0,,True,True,"R$1,650","R$9,500",R$459,R$121,"R$11,730"
1075,True,,0,0,0,,True,True,"R$1,600","R$2,900",R$200,R$37,"R$4,737"
1076,True,,0,0,0,,True,True,R$355,"R$1,800",R$0,R$23,"R$2,178"
1077,True,,0,0,0,,True,True,R$0,"R$2,800",R$334,R$43,"R$3,177"
1078,True,,0,0,0,,True,True,"R$1,200","R$1,600",R$400,R$21,"R$3,221"
1079,True,,0,0,0,,True,True,R$0,"R$3,500",R$2,R$53,"R$3,555"
1080,True,,0,0,0,,True,True,R$0,"R$1,170",R$44,R$18,"R$1,232"
1081,True,,0,0,0,,True,True,R$430,"R$1,700",R$126,R$22,"R$2,278"
1082,True,,0,0,0,,True,True,R$480,"R$1,800",R$0,R$23,"R$2,303"
1083,True,,0,0,0,,True,True,R$250,"R$1,850",R$0,R$24,"R$2,124"
